cluster_id,label,domain_tokens,tokens
BGC0000012,Polyketide,p450 p450 p450 FAD_binding_4 ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc KR PS-DH Methyltransf_12 ADH_zinc_N_2 KR KR,"['p450', 'p450', 'p450', 'FAD_binding_4', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'KR', 'PS-DH', 'Methyltransf_12', 'ADH_zinc_N_2', 'KR', 'KR']"
BGC0000013,Polyketide,PP-binding SAT Ketoacyl-synt_C ketoacyl-synt SAT Lactamase_B,"['PP-binding', 'SAT', 'Ketoacyl-synt_C', 'ketoacyl-synt', 'SAT', 'Lactamase_B']"
BGC0000014,Polyketide,Sigma54_activat Sigma54_activ_2 Response_reg LysR_substrate HTH_1 p450 HATPase_c Response_reg Sigma54_activat HTH_8 HATPase_c HisKA VWA_CoxE ketoacyl-synt KAsynt_C_assoc ketoacyl-synt Acyl_transf_1 ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc Acyl_transf_1 KR PP-binding ketoacyl-synt KAsynt_C_assoc Acyl_transf_1 PS-DH adh_short ADH_zinc_N_2 KR PP-binding ketoacyl-synt KAsynt_C_assoc ketoacyl-synt Acyl_transf_1 PS-DH Acyl_transf_1 KR PP-binding ketoacyl-synt KAsynt_C_assoc Acyl_transf_1 PS-DH KR PP-binding ketoacyl-synt Acyl_transf_1 PS-DH ketoacyl-synt PP-binding ketoacyl-synt KAsynt_C_assoc Acyl_transf_1 KR ketoacyl-synt PP-binding ketoacyl-synt KAsynt_C_assoc Acyl_transf_1 PS-DH KR PP-binding ketoacyl-synt Ketoacyl-synt_C PP-binding Abhydrolase_1 KAsynt_C_assoc FMO-like AMP-binding PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc Acyl_transf_1 Thioesterase KR Acyl_transf_1 Rieske Pyr_redox_3 Aldedh FA_hydroxylase FA_hydroxylase Aminotran_3 Methyltransf_11 DUF5985 DUF5985 Response_reg HisKA Response_reg HATPase_c HisKA GAF_2 HAMP DUF5064 HAMP HAMP HAMP HAMP HAMP HAMP HAMP HAMP HAMP GAF_2 HxlR Oxidored_FMN HATPase_c PAS_4 GAF_2 PAS_4 PAS PAS_4,"['Sigma54_activat', 'Sigma54_activ_2', 'Response_reg', 'LysR_substrate', 'HTH_1', 'p450', 'HATPase_c', 'Response_reg', 'Sigma54_activat', 'HTH_8', 'HATPase_c', 'HisKA', 'VWA_CoxE', 'ketoacyl-synt', 'KAsynt_C_assoc', 'ketoacyl-synt', 'Acyl_transf_1', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'Acyl_transf_1', 'KR', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PS-DH', 'adh_short', 'ADH_zinc_N_2', 'KR', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'ketoacyl-synt', 'Acyl_transf_1', 'PS-DH', 'Acyl_transf_1', 'KR', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PS-DH', 'KR', 'PP-binding', 'ketoacyl-synt', 'Acyl_transf_1', 'PS-DH', 'ketoacyl-synt', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'Acyl_transf_1', 'KR', 'ketoacyl-synt', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PS-DH', 'KR', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'PP-binding', 'Abhydrolase_1', 'KAsynt_C_assoc', 'FMO-like', 'AMP-binding', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'Acyl_transf_1', 'Thioesterase', 'KR', 'Acyl_transf_1', 'Rieske', 'Pyr_redox_3', 'Aldedh', 'FA_hydroxylase', 'FA_hydroxylase', 'Aminotran_3', 'Methyltransf_11', 'DUF5985', 'DUF5985', 'Response_reg', 'HisKA', 'Response_reg', 'HATPase_c', 'HisKA', 'GAF_2', 'HAMP', 'DUF5064', 'HAMP', 'HAMP', 'HAMP', 'HAMP', 'HAMP', 'HAMP', 'HAMP', 'HAMP', 'HAMP', 'GAF_2', 'HxlR', 'Oxidored_FMN', 'HATPase_c', 'PAS_4', 'GAF_2', 'PAS_4', 'PAS', 'PAS_4']"
BGC0000016,Other,Thioesterase AAA_16 AA_permease,"['Thioesterase', 'AAA_16', 'AA_permease']"
BGC0000017,Polyketide,Lipocalin_5 Thioesterase Acyl-CoA_dh_N Acyl-CoA_dh_M Acyl-CoA_dh_1 AMP-binding AMP-binding_C ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc ketoacyl-synt KAsynt_C_assoc PS-DH PP-binding Acyl_transf_1 ADH_zinc_N_2 KR PP-binding ketoacyl-synt KAsynt_C_assoc ketoacyl-synt KAsynt_C_assoc PS-DH KR PP-binding ketoacyl-synt KAsynt_C_assoc ketoacyl-synt KAsynt_C_assoc Methyltransf_23 Methyltransf_12 PP-binding DUF4277 Pkinase His_Phos_1,"['Lipocalin_5', 'Thioesterase', 'Acyl-CoA_dh_N', 'Acyl-CoA_dh_M', 'Acyl-CoA_dh_1', 'AMP-binding', 'AMP-binding_C', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'ketoacyl-synt', 'KAsynt_C_assoc', 'PS-DH', 'PP-binding', 'Acyl_transf_1', 'ADH_zinc_N_2', 'KR', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'ketoacyl-synt', 'KAsynt_C_assoc', 'PS-DH', 'KR', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'ketoacyl-synt', 'KAsynt_C_assoc', 'Methyltransf_23', 'Methyltransf_12', 'PP-binding', 'DUF4277', 'Pkinase', 'His_Phos_1']"
BGC0000018,Polyketide,ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc ketoacyl-synt adh_short PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc ketoacyl-synt adh_short KR PP-binding ketoacyl-synt KAsynt_C_assoc ketoacyl-synt Acyl_transf_1 PS-DH KR PP-binding ketoacyl-synt KAsynt_C_assoc Acyl_transf_1 ketoacyl-synt KR PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc ketoacyl-synt adh_short KR ketoacyl-synt PP-binding ketoacyl-synt KAsynt_C_assoc ketoacyl-synt KR PS-DH ADH_zinc_N_2 KR Acyl_transf_1 ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc ketoacyl-synt Ketoacyl-synt_C KR PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc ketoacyl-synt Ketoacyl-synt_C KR Thioesterase KR,"['ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'ketoacyl-synt', 'adh_short', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'ketoacyl-synt', 'adh_short', 'KR', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'ketoacyl-synt', 'Acyl_transf_1', 'PS-DH', 'KR', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'Acyl_transf_1', 'ketoacyl-synt', 'KR', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'ketoacyl-synt', 'adh_short', 'KR', 'ketoacyl-synt', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'ketoacyl-synt', 'KR', 'PS-DH', 'ADH_zinc_N_2', 'KR', 'Acyl_transf_1', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KR', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KR', 'Thioesterase', 'KR']"
BGC0000019,Polyketide,DUF1205 Methyltransf_25 ADH_zinc_N GGDEF_2 GGDEF_2 GGDEF_2 HTH_30 DDE_5 Epimerase Aldo_ket_red Methyltransf_14 Methyltransf_23 Methyltransf_13 UDPGT dTDP_sugar_isom ABC_tran ABC_tran,"['DUF1205', 'Methyltransf_25', 'ADH_zinc_N', 'GGDEF_2', 'GGDEF_2', 'GGDEF_2', 'HTH_30', 'DDE_5', 'Epimerase', 'Aldo_ket_red', 'Methyltransf_14', 'Methyltransf_23', 'Methyltransf_13', 'UDPGT', 'dTDP_sugar_isom', 'ABC_tran', 'ABC_tran']"
BGC0000020,Polyketide,DUF4874 DUF4832 MFS_1 TetR_C_31 RibD_C Sigma70_r1_2 Sigma70_r2 Sigma70_r3 Sigma70_r4 FAD_binding_1 Flavodoxin_1 p450 TetR_N DUF4383 adh_short UDPGT PP-binding KR Acyl_transf_1 KAsynt_C_assoc Ketoacyl-synt_C ketoacyl-synt PP-binding KR PS-DH Acyl_transf_1 KAsynt_C_assoc ketoacyl-synt PP-binding KR PS-DH Acyl_transf_1 KAsynt_C_assoc Ketoacyl-synt_C ketoacyl-synt PP-binding KR ADH_zinc_N_2 adh_short PS-DH ketoacyl-synt KAsynt_C_assoc Ketoacyl-synt_C ketoacyl-synt PP-binding KR ketoacyl-synt AMP-binding_C PP-binding Acyl_transf_1 DegT_DnrJ_EryC1 DHquinase_II ROK Carbam_trans_C Carbam_trans_N YCII Acyl_transf_3 BTAD AAA_16 BTAD Methyltransf_3 Acyl-CoA_dh_1 Acyl-CoA_dh_M Acyl-CoA_dh_N 3HCDH 3HCDH_N Trp_halogenase FAD_binding_3 LCM Acetyltransf_2 PP-binding KR PS-DH Acyl_transf_1 KAsynt_C_assoc ketoacyl-synt Acyl_transf_1 KR PS-DH Acyl_transf_1 KAsynt_C_assoc ketoacyl-synt KR ketoacyl-synt KAsynt_C_assoc ketoacyl-synt GerE Methyltransf_2 Na_H_Exchanger ABC_tran DUF5132 TetR_N ADH_zinc_N_2,"['DUF4874', 'DUF4832', 'MFS_1', 'TetR_C_31', 'RibD_C', 'Sigma70_r1_2', 'Sigma70_r2', 'Sigma70_r3', 'Sigma70_r4', 'FAD_binding_1', 'Flavodoxin_1', 'p450', 'TetR_N', 'DUF4383', 'adh_short', 'UDPGT', 'PP-binding', 'KR', 'Acyl_transf_1', 'KAsynt_C_assoc', 'Ketoacyl-synt_C', 'ketoacyl-synt', 'PP-binding', 'KR', 'PS-DH', 'Acyl_transf_1', 'KAsynt_C_assoc', 'ketoacyl-synt', 'PP-binding', 'KR', 'PS-DH', 'Acyl_transf_1', 'KAsynt_C_assoc', 'Ketoacyl-synt_C', 'ketoacyl-synt', 'PP-binding', 'KR', 'ADH_zinc_N_2', 'adh_short', 'PS-DH', 'ketoacyl-synt', 'KAsynt_C_assoc', 'Ketoacyl-synt_C', 'ketoacyl-synt', 'PP-binding', 'KR', 'ketoacyl-synt', 'AMP-binding_C', 'PP-binding', 'Acyl_transf_1', 'DegT_DnrJ_EryC1', 'DHquinase_II', 'ROK', 'Carbam_trans_C', 'Carbam_trans_N', 'YCII', 'Acyl_transf_3', 'BTAD', 'AAA_16', 'BTAD', 'Methyltransf_3', 'Acyl-CoA_dh_1', 'Acyl-CoA_dh_M', 'Acyl-CoA_dh_N', '3HCDH', '3HCDH_N', 'Trp_halogenase', 'FAD_binding_3', 'LCM', 'Acetyltransf_2', 'PP-binding', 'KR', 'PS-DH', 'Acyl_transf_1', 'KAsynt_C_assoc', 'ketoacyl-synt', 'Acyl_transf_1', 'KR', 'PS-DH', 'Acyl_transf_1', 'KAsynt_C_assoc', 'ketoacyl-synt', 'KR', 'ketoacyl-synt', 'KAsynt_C_assoc', 'ketoacyl-synt', 'GerE', 'Methyltransf_2', 'Na_H_Exchanger', 'ABC_tran', 'DUF5132', 'TetR_N', 'ADH_zinc_N_2']"
BGC0000021,Polyketide,PAF-AH_p_II Epimerase DUF1205 Epimerase Methyltransf_14 Methyltransf_23 Methyltransf_13 GFO_IDH_MocA Hexose_dehydrat Ring_hydroxyl_A Rieske Ring_hydroxyl_B Rieske Methyltransf_11 Methyltransf_25 Thioesterase BTAD NB-ARC BTAD BTAD BTAD Methyltransf_21 Methyltransf_3 Acyl-CoA_dh_1 Acyl-CoA_dh_N 3HCDH 3HCDH_N KR PS-DH Acyl_transf_1 KAsynt_C_assoc Ketoacyl-synt_C ketoacyl-synt BTAD GFO_IDH_MocA GMC_oxred_C p450 Acyl_transf_1 KAsynt_C_assoc PP-binding KR PS-DH Acyl_transf_1 ketoacyl-synt Ketoacyl-synt_C ketoacyl-synt DUF1205 UDPGT PP-binding KR Epimerase PS-DH Acyl_transf_1 KAsynt_C_assoc ketoacyl-synt PP-binding KR PS-DH Acyl_transf_1 KAsynt_C_assoc ketoacyl-synt PP-binding ketoacyl-synt KR PKS_DE adh_short ketoacyl-synt KAsynt_C_assoc ketoacyl-synt PP-binding KR PS-DH Acyl_transf_1 KAsynt_C_assoc Ketoacyl-synt_C ketoacyl-synt PP-binding KR PS-DH KR ADH_zinc_N_2 ketoacyl-synt KAsynt_C_assoc ketoacyl-synt PP-binding KR ADH_zinc_N_2 adh_short PS-DH Acyl_transf_1 KAsynt_C_assoc ketoacyl-synt PP-binding KR Acyl_transf_1 KAsynt_C_assoc Ketoacyl-synt_C ketoacyl-synt PP-binding KR PKS_DE KR PKS_DE Acyl_transf_1 ketoacyl-synt PP-binding KR PS-DH KR KAsynt_C_assoc ketoacyl-synt PP-binding KR PKS_DE Acyl_transf_1 KAsynt_C_assoc ketoacyl-synt PP-binding KR PKS_DE Acyl_transf_1 KAsynt_C_assoc Ketoacyl-synt_C ketoacyl-synt PP-binding KR PS-DH Acyl_transf_1 KAsynt_C_assoc ketoacyl-synt PP-binding KR PKS_DE Acyl_transf_1 KAsynt_C_assoc Ketoacyl-synt_C ketoacyl-synt TylF TPR_12 TPR_1 BTAD TPR_12 BTAD BTAD BTAD,"['PAF-AH_p_II', 'Epimerase', 'DUF1205', 'Epimerase', 'Methyltransf_14', 'Methyltransf_23', 'Methyltransf_13', 'GFO_IDH_MocA', 'Hexose_dehydrat', 'Ring_hydroxyl_A', 'Rieske', 'Ring_hydroxyl_B', 'Rieske', 'Methyltransf_11', 'Methyltransf_25', 'Thioesterase', 'BTAD', 'NB-ARC', 'BTAD', 'BTAD', 'BTAD', 'Methyltransf_21', 'Methyltransf_3', 'Acyl-CoA_dh_1', 'Acyl-CoA_dh_N', '3HCDH', '3HCDH_N', 'KR', 'PS-DH', 'Acyl_transf_1', 'KAsynt_C_assoc', 'Ketoacyl-synt_C', 'ketoacyl-synt', 'BTAD', 'GFO_IDH_MocA', 'GMC_oxred_C', 'p450', 'Acyl_transf_1', 'KAsynt_C_assoc', 'PP-binding', 'KR', 'PS-DH', 'Acyl_transf_1', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'ketoacyl-synt', 'DUF1205', 'UDPGT', 'PP-binding', 'KR', 'Epimerase', 'PS-DH', 'Acyl_transf_1', 'KAsynt_C_assoc', 'ketoacyl-synt', 'PP-binding', 'KR', 'PS-DH', 'Acyl_transf_1', 'KAsynt_C_assoc', 'ketoacyl-synt', 'PP-binding', 'ketoacyl-synt', 'KR', 'PKS_DE', 'adh_short', 'ketoacyl-synt', 'KAsynt_C_assoc', 'ketoacyl-synt', 'PP-binding', 'KR', 'PS-DH', 'Acyl_transf_1', 'KAsynt_C_assoc', 'Ketoacyl-synt_C', 'ketoacyl-synt', 'PP-binding', 'KR', 'PS-DH', 'KR', 'ADH_zinc_N_2', 'ketoacyl-synt', 'KAsynt_C_assoc', 'ketoacyl-synt', 'PP-binding', 'KR', 'ADH_zinc_N_2', 'adh_short', 'PS-DH', 'Acyl_transf_1', 'KAsynt_C_assoc', 'ketoacyl-synt', 'PP-binding', 'KR', 'Acyl_transf_1', 'KAsynt_C_assoc', 'Ketoacyl-synt_C', 'ketoacyl-synt', 'PP-binding', 'KR', 'PKS_DE', 'KR', 'PKS_DE', 'Acyl_transf_1', 'ketoacyl-synt', 'PP-binding', 'KR', 'PS-DH', 'KR', 'KAsynt_C_assoc', 'ketoacyl-synt', 'PP-binding', 'KR', 'PKS_DE', 'Acyl_transf_1', 'KAsynt_C_assoc', 'ketoacyl-synt', 'PP-binding', 'KR', 'PKS_DE', 'Acyl_transf_1', 'KAsynt_C_assoc', 'Ketoacyl-synt_C', 'ketoacyl-synt', 'PP-binding', 'KR', 'PS-DH', 'Acyl_transf_1', 'KAsynt_C_assoc', 'ketoacyl-synt', 'PP-binding', 'KR', 'PKS_DE', 'Acyl_transf_1', 'KAsynt_C_assoc', 'Ketoacyl-synt_C', 'ketoacyl-synt', 'TylF', 'TPR_12', 'TPR_1', 'BTAD', 'TPR_12', 'BTAD', 'BTAD', 'BTAD']"
BGC0000022,Polyketide,Fungal_trans MFS_1 FSH1 FAD_binding_3 Acyl_transf_1 ketoacyl-synt Ketoacyl-synt_C Acyl_transf_1 PP-binding HTH_51 Methyltransf_12 NAD_binding_4 FAD_binding_4 KR ADH_zinc_N_2 Methyltransf_12 PS-DH ketoacyl-synt KAsynt_C_assoc KR ketoacyl-synt FA_desaturase,"['Fungal_trans', 'MFS_1', 'FSH1', 'FAD_binding_3', 'Acyl_transf_1', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'Acyl_transf_1', 'PP-binding', 'HTH_51', 'Methyltransf_12', 'NAD_binding_4', 'FAD_binding_4', 'KR', 'ADH_zinc_N_2', 'Methyltransf_12', 'PS-DH', 'ketoacyl-synt', 'KAsynt_C_assoc', 'KR', 'ketoacyl-synt', 'FA_desaturase']"
BGC0000023,Polyketide,HATPase_c Acyl-CoA_dh_1 AMP-binding Polyketide_cyc2 p450 p450 PP-binding PS-DH adh_short_C2 PS-DH KR ketoacyl-synt KAsynt_C_assoc Ketoacyl-synt_C ketoacyl-synt PP-binding KR ketoacyl-synt KAsynt_C_assoc Ketoacyl-synt_C ketoacyl-synt PP-binding KR PS-DH Acyl_transf_1 KAsynt_C_assoc Ketoacyl-synt_C ketoacyl-synt ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc Acyl_transf_1 KR ADH_zinc_N KR PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc Acyl_transf_1 PS-DH KR PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc Acyl_transf_1 KR PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc Acyl_transf_1 PS-DH PP-binding p450 PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc Acyl_transf_1 KAsynt_C_assoc Acyl_transf_1 PS-DH KR ADH_zinc_N KR PP-binding FAD_binding_3,"['HATPase_c', 'Acyl-CoA_dh_1', 'AMP-binding', 'Polyketide_cyc2', 'p450', 'p450', 'PP-binding', 'PS-DH', 'adh_short_C2', 'PS-DH', 'KR', 'ketoacyl-synt', 'KAsynt_C_assoc', 'Ketoacyl-synt_C', 'ketoacyl-synt', 'PP-binding', 'KR', 'ketoacyl-synt', 'KAsynt_C_assoc', 'Ketoacyl-synt_C', 'ketoacyl-synt', 'PP-binding', 'KR', 'PS-DH', 'Acyl_transf_1', 'KAsynt_C_assoc', 'Ketoacyl-synt_C', 'ketoacyl-synt', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'Acyl_transf_1', 'KR', 'ADH_zinc_N', 'KR', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PS-DH', 'KR', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'Acyl_transf_1', 'KR', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PS-DH', 'PP-binding', 'p450', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'Acyl_transf_1', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PS-DH', 'KR', 'ADH_zinc_N', 'KR', 'PP-binding', 'FAD_binding_3']"
BGC0000024,Polyketide,BTAD AMP-binding_C AMP-binding AurF PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc Acyl_transf_1 PS-DH KR PP-binding GATase Anth_synt_I_N Chorismate_bind p450 ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc Acyl_transf_1 PS-DH ADH_zinc_N_2 KR PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc ketoacyl-synt PP-binding ketoacyl-synt KAsynt_C_assoc Acyl_transf_1 ketoacyl-synt Ketoacyl-synt_C Methyltransf_12,"['BTAD', 'AMP-binding_C', 'AMP-binding', 'AurF', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PS-DH', 'KR', 'PP-binding', 'GATase', 'Anth_synt_I_N', 'Chorismate_bind', 'p450', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PS-DH', 'ADH_zinc_N_2', 'KR', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'ketoacyl-synt', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'Acyl_transf_1', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'Methyltransf_12']"
BGC0000025,Polyketide,adh_short UDPGT GDP_Man_Dehyd NTP_transferase Epimerase dTDP_sugar_isom Hexose_dehydrat Aldo_ket_red,"['adh_short', 'UDPGT', 'GDP_Man_Dehyd', 'NTP_transferase', 'Epimerase', 'dTDP_sugar_isom', 'Hexose_dehydrat', 'Aldo_ket_red']"
BGC0000026,Saccharide,MMR_HSR1 YchF-GTPase_C YoeB_toxin DUF6000 SpoU_methylase AviRa Epimerase Lipase_GDSL_3 GerE Methyltransf_13 Methyltransf_14 Na_H_Exchanger ketoacyl-synt Ketoacyl-synt_C ketoacyl-synt Acyl_transf_1 PP-binding NTP_transferase GDP_Man_Dehyd Epimerase PhyH DUF1205 GDP_Man_Dehyd Methyltransf_11 Aldo_ket_red Methyltransf_21 PhyH Methyltransf_23 ABC_tran ABC2_membrane E1_dh Transket_pyr Transketolase_C Glycos_transf_2,"['MMR_HSR1', 'YchF-GTPase_C', 'YoeB_toxin', 'DUF6000', 'SpoU_methylase', 'AviRa', 'Epimerase', 'Lipase_GDSL_3', 'GerE', 'Methyltransf_13', 'Methyltransf_14', 'Na_H_Exchanger', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'ketoacyl-synt', 'Acyl_transf_1', 'PP-binding', 'NTP_transferase', 'GDP_Man_Dehyd', 'Epimerase', 'PhyH', 'DUF1205', 'GDP_Man_Dehyd', 'Methyltransf_11', 'Aldo_ket_red', 'Methyltransf_21', 'PhyH', 'Methyltransf_23', 'ABC_tran', 'ABC2_membrane', 'E1_dh', 'Transket_pyr', 'Transketolase_C', 'Glycos_transf_2']"
BGC0000027,Polyketide,Tyr_Deacylase Pro_isomerase NAD_binding_4 HTH_51 PP-binding SAT PP-binding Acyl_transf_1 Ketoacyl-synt_C ketoacyl-synt Acyl_transf_1 Fungal_trans adh_short Transferase Aldo_ket_red FSH1 Fungal_trans ACPS FAS_I_H Ketoacyl-synt_C ketoacyl-synt Ketoacyl-synt_C FAS_I_H Fas_alpha_ACP Acyl_transf_1 DUF1729 FAS_meander MaoC_dehydratas Acyl_transf_1 Ras Kelch_4 Kelch_4 Kelch_4 Kelch_4 Kelch_4 FPN1 FAD_binding_3,"['Tyr_Deacylase', 'Pro_isomerase', 'NAD_binding_4', 'HTH_51', 'PP-binding', 'SAT', 'PP-binding', 'Acyl_transf_1', 'Ketoacyl-synt_C', 'ketoacyl-synt', 'Acyl_transf_1', 'Fungal_trans', 'adh_short', 'Transferase', 'Aldo_ket_red', 'FSH1', 'Fungal_trans', 'ACPS', 'FAS_I_H', 'Ketoacyl-synt_C', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'FAS_I_H', 'Fas_alpha_ACP', 'Acyl_transf_1', 'DUF1729', 'FAS_meander', 'MaoC_dehydratas', 'Acyl_transf_1', 'Ras', 'Kelch_4', 'Kelch_4', 'Kelch_4', 'Kelch_4', 'Kelch_4', 'FPN1', 'FAD_binding_3']"
BGC0000028,Polyketide,AMP-binding_C AMP-binding AMP-binding_C AMP-binding Aminotran_1_2 KAsynt_C_assoc Acyl_transf_1 PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc Acyl_transf_1 KR PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc Acyl_transf_1 ketoacyl-synt PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc Acyl_transf_1 PP-binding ketoacyl-synt KAsynt_C_assoc Acyl_transf_1 PKS_DE KR PP-binding ketoacyl-synt Ketoacyl-synt_C KAsynt_C_assoc ketoacyl-synt PKS_DE KR PP-binding ketoacyl-synt KAsynt_C_assoc Acyl_transf_1 PS-DH PKS_DE KR PP-binding Docking ketoacyl-synt KAsynt_C_assoc Acyl_transf_1 PS-DH KR PP-binding ketoacyl-synt KAsynt_C_assoc Acyl_transf_1 PS-DH KR ADH_zinc_N_2 KR PP-binding ketoacyl-synt KAsynt_C_assoc Acyl_transf_1 KR PP-binding ketoacyl-synt KAsynt_C_assoc ketoacyl-synt PS-DH KR PP-binding Ketoacyl-synt_C ketoacyl-synt KAsynt_C_assoc ketoacyl-synt PS-DH KR Thioesterase 3HCDH_N Acyl-CoA_dh_N Acyl-CoA_dh_M Acyl-CoA_dh_1 Methyltransf_3 BTAD Thioesterase,"['AMP-binding_C', 'AMP-binding', 'AMP-binding_C', 'AMP-binding', 'Aminotran_1_2', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'Acyl_transf_1', 'KR', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'Acyl_transf_1', 'ketoacyl-synt', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PKS_DE', 'KR', 'PP-binding', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'KAsynt_C_assoc', 'ketoacyl-synt', 'PKS_DE', 'KR', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PS-DH', 'PKS_DE', 'KR', 'PP-binding', 'Docking', 'ketoacyl-synt', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PS-DH', 'KR', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'Acyl_transf_1', 'PS-DH', 'KR', 'ADH_zinc_N_2', 'KR', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'Acyl_transf_1', 'KR', 'PP-binding', 'ketoacyl-synt', 'KAsynt_C_assoc', 'ketoacyl-synt', 'PS-DH', 'KR', 'PP-binding', 'Ketoacyl-synt_C', 'ketoacyl-synt', 'KAsynt_C_assoc', 'ketoacyl-synt', 'PS-DH', 'KR', 'Thioesterase', '3HCDH_N', 'Acyl-CoA_dh_N', 'Acyl-CoA_dh_M', 'Acyl-CoA_dh_1', 'Methyltransf_3', 'BTAD', 'Thioesterase']"
